history_id,investor_id,idea_id,year,interaction_score
16889,795,269,2018,3
16890,795,545,2018,3
16891,795,796,2019,1
16892,795,430,2019,1
16893,795,228,2019,1
16894,795,763,2019,1
16895,795,961,2019,1
16896,795,370,2019,1
16897,795,14,2018,1
16898,795,676,2018,1
16899,795,307,2018,1
16900,795,849,2018,1
16901,796,324,2023,4
16902,796,424,2023,4
16903,796,407,2023,4
16904,796,685,2019,3
16905,796,784,2018,3
16906,796,790,2018,3
16907,796,320,2018,3
16908,796,550,2017,3
16909,796,508,2017,3
16910,796,430,2017,3
16911,796,676,2018,1
16912,796,399,2017,1
16913,796,389,2017,1
16914,796,266,2017,1
16915,796,622,2016,0
16916,796,808,2016,0
16917,796,805,2023,0
16918,796,416,2023,0
16919,796,963,2023,0
16920,796,333,2023,0
16921,797,16,2015,4
16922,797,504,2015,4
16923,797,559,2015,4
16924,797,492,2015,4
16925,797,902,2023,4
16926,797,89,2022,4
16927,797,502,2022,4
16928,797,717,2018,3
16929,797,136,2018,3
16930,797,707,2018,3
16931,797,916,2021,2
16932,797,767,2021,2
16933,797,960,2021,2
16934,797,874,2021,2
16935,797,71,2021,2
16936,797,275,2021,2
16937,797,914,2021,2
16938,797,523,2019,1
16939,797,185,2019,1
16940,797,54,2019,1
16941,798,655,2015,4
16942,798,1,2015,4
16943,798,281,2023,4
16944,798,765,2022,4
16945,798,478,2021,3
16946,798,584,2018,3
16947,798,138,2018,3
16948,798,687,2018,3
16949,798,597,2018,3
16950,798,439,2018,3
16951,798,243,2019,1
16952,798,916,2019,1
16953,798,383,2019,1
16954,798,75,2019,1
16955,798,959,2018,1
16956,798,949,2018,1
16957,798,546,2018,1
16958,798,936,2018,1
16959,798,181,2018,1
16960,798,264,2018,1
16961,799,817,2015,4
16962,799,356,2023,4
16963,799,787,2023,4
16964,799,285,2023,4
16965,799,589,2018,3
16966,799,803,2018,3
16967,799,516,2018,3
16968,799,383,2018,3
16969,799,642,2018,3
16970,799,775,2018,3
16971,799,811,2021,2
16972,799,420,2021,2
16973,799,425,2021,2
16974,799,661,2021,2
16975,799,492,2021,2
16976,799,99,2021,2
16977,799,298,2019,1
16978,799,878,2019,1
16979,799,361,2019,1
16980,799,511,2019,1
16981,800,87,2023,4
16982,800,490,2023,4
16983,800,116,2023,4
16984,800,889,2018,3
16985,800,964,2018,3
16986,800,63,2018,3
16987,800,227,2018,3
16988,800,468,2018,3
16989,800,355,2018,3
16990,800,18,2018,3
16991,800,469,2021,2
16992,800,692,2021,2
16993,800,349,2019,1
16994,800,709,2019,1
16995,800,235,2019,1
16996,800,550,2019,1
16997,800,962,2019,1
16998,800,239,2019,1
16999,800,976,2019,1
17000,800,514,2019,1
17001,801,223,2015,4
17002,801,911,2015,4
17003,801,37,2023,4
17004,801,327,2023,4
17005,801,904,2023,4
17006,801,672,2023,4
17007,801,782,2018,3
17008,801,796,2018,3
17009,801,356,2018,3
17010,801,218,2018,3
17011,801,32,2021,2
17012,801,180,2021,2
17013,801,312,2021,2
17014,801,632,2020,1
17015,801,483,2019,1
17016,801,880,2019,1
17017,801,999,2019,1
17018,801,963,2019,1
17019,801,664,2019,1
17020,801,450,2019,1
17021,802,33,2015,4
17022,802,13,2023,4
17023,802,707,2023,4
17024,802,803,2022,4
17025,802,439,2018,3
17026,802,966,2018,3
17027,802,176,2018,3
17028,802,5,2018,3
17029,802,865,2018,3
17030,802,762,2018,3
17031,802,691,2018,1
17032,802,880,2018,1
17033,802,17,2018,1
17034,802,999,2018,1
17035,802,683,2018,1
17036,802,234,2018,1
17037,802,664,2018,1
17038,802,350,2018,1
17039,802,443,2018,1
17040,802,467,2018,1
17041,803,480,2018,3
17042,803,181,2018,3
17043,803,483,2018,3
17044,803,326,2018,3
17045,803,116,2018,3
17046,803,427,2018,3
17047,803,907,2018,3
17048,803,857,2018,3
17049,803,620,2018,3
17050,803,103,2018,3
17051,803,445,2019,1
17052,803,989,2019,1
17053,803,625,2018,1
17054,803,487,2018,1
17055,803,317,2018,1
17056,803,434,2018,1
17057,803,117,2018,1
17058,803,611,2018,1
17059,803,41,2018,1
17060,803,1000,2018,1
17061,804,672,2018,3
17062,804,121,2018,3
17063,804,338,2018,3
17064,804,392,2018,3
17065,804,212,2018,3
17066,804,331,2018,3
17067,804,611,2018,3
17068,804,246,2018,3
17069,804,26,2018,3
17070,804,345,2018,3
17071,804,376,2019,1
17072,804,446,2019,1
17073,804,881,2019,1
17074,804,269,2018,1
17075,804,502,2018,1
17076,804,115,2018,1
17077,804,451,2018,1
17078,804,685,2018,1
17079,804,549,2018,1
17080,804,469,2018,1
17081,805,230,2023,4
17082,805,723,2023,4
17083,805,69,2023,4
17084,805,391,2022,4
17085,805,904,2022,4
17086,805,526,2018,3
17087,805,834,2018,3
17088,805,74,2018,3
17089,805,319,2018,3
17090,805,108,2018,3
17091,805,496,2021,2
17092,805,364,2021,2
17093,805,405,2021,2
17094,805,726,2021,2
17095,805,476,2021,2
17096,805,627,2019,1
17097,805,242,2019,1
17098,805,621,2019,1
17099,805,494,2019,1
17100,805,768,2019,1
17101,806,189,2015,4
17102,806,405,2023,4
17103,806,499,2022,4
17104,806,657,2018,3
17105,806,396,2018,3
17106,806,320,2018,3
17107,806,983,2018,3
17108,806,561,2018,3
17109,806,361,2018,3
17110,806,329,2018,3
17111,806,847,2019,1
17112,806,565,2018,1
17113,806,551,2018,1
17114,806,403,2018,1
17115,806,814,2018,1
17116,806,126,2018,1
17117,806,737,2018,1
17118,806,467,2018,1
17119,806,545,2018,1
17120,806,726,2018,1
17121,807,503,2015,4
17122,807,973,2015,4
17123,807,721,2015,4
17124,807,153,2023,4
17125,807,989,2023,4
17126,807,829,2022,4
17127,807,795,2022,4
17128,807,825,2018,3
17129,807,411,2018,3
17130,807,140,2018,3
17131,807,762,2019,1
17132,807,668,2019,1
17133,807,618,2019,1
17134,807,5,2019,1
17135,807,902,2019,1
17136,807,903,2019,1
17137,807,673,2019,1
17138,807,8,2019,1
17139,807,519,2019,1
17140,807,522,2019,1
17141,808,858,2023,4
17142,808,542,2021,3
17143,808,249,2021,3
17144,808,107,2018,3
17145,808,273,2018,3
17146,808,925,2018,3
17147,808,21,2018,3
17148,808,3,2018,3
17149,808,584,2018,3
17150,808,699,2018,3
17151,808,275,2019,1
17152,808,777,2019,1
17153,808,608,2019,1
17154,808,473,2019,1
17155,808,141,2018,1
17156,808,103,2018,1
17157,808,729,2018,1
17158,808,701,2018,1
17159,808,486,2018,1
17160,808,285,2018,1
17161,809,146,2015,4
17162,809,958,2015,4
17163,809,807,2023,4
17164,809,699,2023,4
17165,809,625,2023,4
17166,809,959,2022,4
17167,809,96,2022,4
17168,809,86,2018,3
17169,809,323,2018,3
17170,809,257,2018,3
17171,809,67,2021,2
17172,809,987,2021,2
17173,809,383,2021,2
17174,809,379,2021,2
17175,809,459,2021,2
17176,809,373,2021,2
17177,809,798,2021,2
17178,809,534,2021,2
17179,809,685,2019,1
17180,809,435,2019,1
17181,810,460,2015,4
17182,810,508,2015,4
17183,810,394,2015,4
17184,810,827,2023,4
17185,810,494,2023,4
17186,810,328,2022,4
17187,810,680,2022,4
17188,810,412,2018,3
17189,810,86,2018,3
17190,810,458,2018,3
17191,810,242,2021,2
17192,810,1000,2021,2
17193,810,953,2021,2
17194,810,415,2021,2
17195,810,483,2019,1
17196,810,38,2019,1
17197,810,93,2019,1
17198,810,998,2019,1
17199,810,259,2019,1
17200,810,464,2019,1
17201,811,565,2015,4
17202,811,155,2023,4
17203,811,90,2023,4
17204,811,713,2022,4
17205,811,239,2021,3
17206,811,4,2021,3
17207,811,909,2018,3
17208,811,390,2018,3
17209,811,805,2018,3
17210,811,740,2018,3
17211,811,281,2019,1
17212,811,510,2019,1
17213,811,24,2019,1
17214,811,995,2019,1
17215,811,82,2019,1
17216,811,944,2018,1
17217,811,892,2018,1
17218,811,618,2018,1
17219,811,410,2018,1
17220,811,299,2018,1
17221,812,19,2018,3
17222,812,962,2018,3
17223,812,573,2018,3
17224,812,891,2018,3
17225,812,931,2018,3
17226,812,784,2018,3
17227,812,668,2018,3
17228,812,204,2018,3
17229,812,566,2018,3
17230,812,744,2018,3
17231,812,16,2021,2
17232,812,682,2021,2
17233,812,174,2018,1
17234,812,427,2018,1
17235,812,948,2018,1
17236,812,325,2018,1
17237,812,350,2018,1
17238,812,520,2018,1
17239,812,23,2018,1
17240,812,403,2018,1
17241,813,213,2015,4
17242,813,690,2023,4
17243,813,65,2022,4
17244,813,409,2022,4
17245,813,721,2018,3
17246,813,387,2018,3
17247,813,227,2018,3
17248,813,186,2018,3
17249,813,160,2018,3
17250,813,916,2018,3
17251,813,47,2021,2
17252,813,632,2021,2
17253,813,144,2021,2
17254,813,460,2021,2
17255,813,410,2019,1
17256,813,841,2019,1
17257,813,572,2019,1
17258,813,944,2019,1
17259,813,273,2019,1
17260,813,706,2019,1
17261,814,482,2018,3
17262,814,181,2018,3
17263,814,691,2018,3
17264,814,805,2018,3
17265,814,955,2018,3
17266,814,249,2018,3
17267,814,326,2018,3
17268,814,909,2018,3
17269,814,513,2018,3
17270,814,857,2018,3
17271,814,607,2019,1
17272,814,694,2019,1
17273,814,442,2019,1
17274,814,146,2019,1
17275,814,348,2019,1
17276,814,317,2018,1
17277,814,290,2018,1
17278,814,757,2018,1
17279,814,833,2018,1
17280,814,124,2018,1
17281,815,172,2015,4
17282,815,153,2023,4
17283,815,549,2021,3
17284,815,236,2018,3
17285,815,432,2018,3
17286,815,56,2018,3
17287,815,672,2018,3
17288,815,597,2018,3
17289,815,716,2018,3
17290,815,929,2018,3
17291,815,867,2019,1
17292,815,413,2019,1
17293,815,812,2019,1
17294,815,984,2019,1
17295,815,292,2019,1
17296,815,592,2019,1
17297,815,600,2018,1
17298,815,999,2018,1
17299,815,118,2018,1
17300,815,294,2018,1
17301,816,139,2018,3
17302,816,341,2018,3
17303,816,489,2018,3
17304,816,825,2018,3
17305,816,933,2018,3
17306,816,596,2018,3
17307,816,552,2018,3
17308,816,861,2018,3
17309,816,951,2018,3
17310,816,503,2018,3
17311,816,883,2019,1
17312,816,940,2019,1
17313,816,349,2019,1
17314,816,637,2019,1
17315,816,393,2019,1
17316,816,199,2019,1
17317,816,315,2019,1
17318,816,414,2019,1
17319,816,361,2019,1
17320,816,980,2019,1
17321,817,832,2015,4
17322,817,204,2023,4
17323,817,678,2022,4
17324,817,405,2018,3
17325,817,793,2018,3
17326,817,360,2018,3
17327,817,854,2018,3
17328,817,356,2018,3
17329,817,845,2018,3
17330,817,323,2018,3
17331,817,742,2021,2
17332,817,189,2021,2
17333,817,513,2019,1
17334,817,932,2019,1
17335,817,538,2019,1
17336,817,955,2019,1
17337,817,443,2019,1
17338,817,69,2019,1
17339,817,179,2019,1
17340,817,126,2019,1
17341,818,147,2015,4
17342,818,655,2023,4
17343,818,201,2022,4
17344,818,58,2018,3
17345,818,248,2018,3
17346,818,609,2018,3
17347,818,50,2018,3
17348,818,44,2018,3
17349,818,166,2018,3
17350,818,164,2018,3
17351,818,105,2021,2
17352,818,770,2021,2
17353,818,516,2021,2
17354,818,89,2019,1
17355,818,384,2019,1
17356,818,464,2019,1
17357,818,999,2019,1
17358,818,859,2019,1
17359,818,157,2019,1
17360,818,545,2019,1
17361,819,488,2015,4
17362,819,352,2023,4
17363,819,782,2023,4
17364,819,605,2023,4
17365,819,667,2018,3
17366,819,135,2018,3
17367,819,764,2018,3
17368,819,225,2018,3
17369,819,918,2018,3
17370,819,457,2018,3
17371,819,182,2021,2
17372,819,760,2021,2
17373,819,525,2021,2
17374,819,405,2021,2
17375,819,621,2019,1
17376,819,401,2019,1
17377,819,752,2019,1
17378,819,176,2019,1
17379,819,826,2019,1
17380,819,359,2019,1
17381,820,332,2015,4
17382,820,739,2023,4
17383,820,540,2023,4
17384,820,156,2023,4
17385,820,920,2023,4
17386,820,595,2023,4
17387,820,860,2018,3
17388,820,957,2018,3
17389,820,518,2018,3
17390,820,173,2018,3
17391,820,52,2021,2
17392,820,149,2021,2
17393,820,223,2021,2
17394,820,476,2021,2
17395,820,339,2019,1
17396,820,36,2019,1
17397,820,819,2019,1
17398,820,396,2019,1
17399,820,831,2019,1
17400,820,734,2019,1
17401,821,525,2015,4
17402,821,255,2015,4
17403,821,471,2023,4
17404,821,431,2023,4
17405,821,32,2023,4
17406,821,448,2018,3
17407,821,87,2018,3
17408,821,53,2018,3
17409,821,445,2018,3
17410,821,233,2018,3
17411,821,941,2021,2
17412,821,775,2021,2
17413,821,418,2021,2
17414,821,904,2021,2
17415,821,675,2021,2
17416,821,649,2019,1
17417,821,697,2019,1
17418,821,144,2019,1
17419,821,751,2019,1
17420,821,753,2019,1
17421,822,400,2015,4
17422,822,646,2015,4
17423,822,792,2015,4
17424,822,368,2018,3
17425,822,27,2018,3
17426,822,509,2018,3
17427,822,685,2018,3
17428,822,406,2018,3
17429,822,906,2018,3
17430,822,708,2018,3
17431,822,608,2021,2
17432,822,102,2021,2
17433,822,989,2019,1
17434,822,766,2019,1
17435,822,166,2019,1
17436,822,801,2019,1
17437,822,9,2019,1
17438,822,162,2019,1
17439,822,705,2018,1
17440,822,827,2018,1
17441,823,75,2022,4
17442,823,660,2021,3
17443,823,976,2018,3
17444,823,768,2018,3
17445,823,33,2018,3
17446,823,246,2018,3
17447,823,652,2018,3
17448,823,43,2018,3
17449,823,431,2018,3
17450,823,11,2018,3
17451,823,420,2021,2
17452,823,985,2021,2
17453,823,670,2019,1
17454,823,328,2018,1
17455,823,564,2018,1
17456,823,741,2018,1
17457,823,949,2018,1
17458,823,602,2018,1
17459,823,622,2018,1
17460,823,455,2018,1
17461,824,311,2023,4
17462,824,985,2023,4
17463,824,117,2018,3
17464,824,288,2018,3
17465,824,421,2018,3
17466,824,675,2018,3
17467,824,818,2018,3
17468,824,892,2018,3
17469,824,163,2018,3
17470,824,929,2018,3
17471,824,807,2019,1
17472,824,764,2019,1
17473,824,867,2019,1
17474,824,828,2019,1
17475,824,470,2018,1
17476,824,835,2018,1
17477,824,598,2018,1
17478,824,201,2018,1
17479,824,644,2018,1
17480,824,520,2018,1
17481,825,744,2015,4
17482,825,587,2023,4
17483,825,704,2022,4
17484,825,193,2022,4
17485,825,214,2021,3
17486,825,550,2018,3
17487,825,944,2018,3
17488,825,511,2018,3
17489,825,41,2018,3
17490,825,728,2018,3
17491,825,244,2021,2
17492,825,206,2019,1
17493,825,984,2019,1
17494,825,113,2019,1
17495,825,404,2019,1
17496,825,241,2019,1
17497,825,160,2019,1
17498,825,970,2018,1
17499,825,322,2018,1
17500,825,740,2018,1
17501,826,748,2015,5
17502,826,213,2015,4
17503,826,513,2023,4
17504,826,880,2023,4
17505,826,317,2022,4
17506,826,867,2018,3
17507,826,254,2018,3
17508,826,608,2018,3
17509,826,552,2018,3
17510,826,64,2018,3
17511,826,789,2021,2
17512,826,584,2020,1
17513,826,204,2020,1
17514,826,519,2020,1
17515,826,481,2019,1
17516,826,978,2019,1
17517,826,879,2019,1
17518,826,706,2019,1
17519,826,232,2019,1
17520,826,890,2019,1
17521,827,521,2015,4
17522,827,530,2023,4
17523,827,645,2023,4
17524,827,348,2023,4
17525,827,902,2022,4
17526,827,351,2018,3
17527,827,933,2018,3
17528,827,243,2018,3
17529,827,120,2018,3
17530,827,402,2018,3
17531,827,870,2021,2
17532,827,82,2021,2
17533,827,832,2021,2
17534,827,99,2021,2
17535,827,214,2021,2
17536,827,815,2021,2
17537,827,878,2019,1
17538,827,15,2019,1
17539,827,734,2019,1
17540,827,634,2019,1
17541,828,750,2015,4
17542,828,767,2023,4
17543,828,839,2022,4
17544,828,978,2021,3
17545,828,203,2021,3
17546,828,655,2021,3
17547,828,701,2018,3
17548,828,887,2018,3
17549,828,805,2018,3
17550,828,69,2018,3
17551,828,88,2019,1
17552,828,476,2019,1
17553,828,86,2019,1
17554,828,439,2018,1
17555,828,242,2018,1
17556,828,611,2018,1
17557,828,12,2018,1
17558,828,558,2018,1
17559,828,237,2018,1
17560,828,621,2018,1
17561,829,688,2018,3
17562,829,327,2018,3
17563,829,275,2018,3
17564,829,145,2018,3
17565,829,601,2018,3
17566,829,918,2018,3
17567,829,37,2018,3
17568,829,210,2018,3
17569,829,125,2018,3
17570,829,974,2018,3
17571,829,938,2021,2
17572,829,229,2021,2
17573,829,741,2021,2
17574,829,871,2021,2
17575,829,79,2021,2
17576,829,205,2021,2
17577,829,927,2020,1
17578,829,172,2019,1
17579,829,879,2019,1
17580,829,40,2019,1
17581,830,600,2023,4
17582,830,671,2022,4
17583,830,501,2022,4
17584,830,84,2018,3
17585,830,385,2018,3
17586,830,42,2018,3
17587,830,207,2018,3
17588,830,521,2018,3
17589,830,912,2018,3
17590,830,213,2018,3
17591,830,723,2021,2
17592,830,16,2021,2
17593,830,930,2021,2
17594,830,264,2021,2
17595,830,148,2021,2
17596,830,572,2019,1
17597,830,846,2019,1
17598,830,734,2019,1
17599,830,823,2019,1
17600,830,398,2019,1
17601,831,399,2015,4
17602,831,31,2015,4
17603,831,40,2021,3
17604,831,606,2021,3
17605,831,93,2018,3
17606,831,756,2018,3
17607,831,664,2018,3
17608,831,502,2018,3
17609,831,443,2018,3
17610,831,261,2018,3
17611,831,510,2019,1
17612,831,29,2019,1
17613,831,162,2019,1
17614,831,309,2019,1
17615,831,684,2018,1
17616,831,597,2018,1
17617,831,3,2018,1
17618,831,8,2018,1
17619,831,705,2018,1
17620,831,978,2018,1
17621,832,565,2015,5
17622,832,209,2015,4
17623,832,633,2023,4
17624,832,114,2022,4
17625,832,221,2022,4
17626,832,490,2018,3
17627,832,389,2018,3
17628,832,954,2018,3
17629,832,435,2018,3
17630,832,100,2018,3
17631,832,968,2020,1
17632,832,839,2019,1
17633,832,581,2019,1
17634,832,570,2019,1
17635,832,946,2019,1
17636,832,711,2019,1
17637,832,709,2018,1
17638,832,752,2018,1
17639,832,584,2018,1
17640,832,298,2018,1
17641,833,139,2023,4
17642,833,258,2023,4
17643,833,60,2023,4
17644,833,193,2023,4
17645,833,524,2018,3
17646,833,894,2018,3
17647,833,845,2018,3
17648,833,605,2018,3
17649,833,228,2018,3
17650,833,405,2018,3
17651,833,794,2021,2
17652,833,273,2021,2
17653,833,827,2021,2
17654,833,390,2020,1
17655,833,226,2019,1
17656,833,174,2019,1
17657,833,959,2019,1
17658,833,693,2019,1
17659,833,205,2019,1
17660,833,133,2019,1
17661,834,502,2015,4
17662,834,308,2015,4
17663,834,567,2022,4
17664,834,796,2022,4
17665,834,865,2021,3
17666,834,902,2021,3
17667,834,389,2018,3
17668,834,542,2018,3
17669,834,579,2018,3
17670,834,997,2018,3
17671,834,934,2019,1
17672,834,95,2019,1
17673,834,653,2019,1
17674,834,780,2019,1
17675,834,789,2019,1
17676,834,407,2018,1
17677,834,914,2018,1
17678,834,432,2018,1
17679,834,421,2018,1
17680,834,550,2018,1
17681,835,175,2015,5
17682,835,475,2015,4
17683,835,907,2023,4
17684,835,144,2023,4
17685,835,5,2022,4
17686,835,173,2018,3
17687,835,332,2018,3
17688,835,905,2018,3
17689,835,791,2018,3
17690,835,64,2018,3
17691,835,530,2021,2
17692,835,352,2021,2
17693,835,96,2021,2
17694,835,32,2020,1
17695,835,972,2020,1
17696,835,354,2019,1
17697,835,382,2019,1
17698,835,268,2019,1
17699,835,67,2019,1
17700,835,813,2019,1
17701,836,524,2023,4
17702,836,131,2023,4
17703,836,298,2022,4
17704,836,291,2018,3
17705,836,702,2018,3
17706,836,867,2018,3
17707,836,76,2018,3
17708,836,197,2018,3
17709,836,143,2018,3
17710,836,34,2018,3
17711,836,936,2021,2
17712,836,259,2021,2
17713,836,539,2021,2
17714,836,790,2020,1
17715,836,728,2020,1
17716,836,795,2019,1
17717,836,283,2019,1
17718,836,655,2019,1
17719,836,591,2019,1
17720,836,794,2019,1
17721,837,591,2018,3
17722,837,35,2018,3
17723,837,901,2018,3
17724,837,449,2018,3
17725,837,686,2018,3
17726,837,586,2018,3
17727,837,305,2018,3
17728,837,14,2018,3
17729,837,720,2018,3
17730,837,597,2018,3
17731,837,770,2020,2
17732,837,596,2019,1
17733,837,910,2019,1
17734,837,37,2019,1
17735,837,924,2019,1
17736,837,469,2018,1
17737,837,781,2018,1
17738,837,792,2018,1
17739,837,595,2018,1
17740,837,579,2018,1
17741,838,636,2015,4
17742,838,392,2023,4
17743,838,687,2023,4
17744,838,12,2023,4
17745,838,638,2023,4
17746,838,364,2018,3
17747,838,442,2018,3
17748,838,437,2018,3
17749,838,515,2018,3
17750,838,681,2018,3
17751,838,817,2021,2
17752,838,697,2020,1
17753,838,726,2020,1
17754,838,285,2020,1
17755,838,426,2020,1
17756,838,719,2019,1
17757,838,737,2019,1
17758,838,205,2019,1
17759,838,602,2019,1
17760,838,836,2019,1
17761,839,905,2018,3
17762,839,500,2018,3
17763,839,499,2018,3
17764,839,220,2018,3
17765,839,812,2018,3
17766,839,418,2018,3
17767,839,177,2018,3
17768,839,472,2018,3
17769,839,25,2018,3
17770,839,721,2018,3
17771,839,717,2021,2
17772,839,221,2021,2
17773,839,932,2021,2
17774,839,89,2021,2
17775,839,142,2019,1
17776,839,604,2019,1
17777,839,977,2019,1
17778,839,826,2019,1
17779,839,1000,2019,1
17780,839,231,2019,1
17781,840,259,2015,4
17782,840,778,2023,4
17783,840,961,2022,4
17784,840,400,2018,3
17785,840,992,2018,3
17786,840,862,2018,3
17787,840,701,2018,3
17788,840,226,2018,3
17789,840,814,2018,3
17790,840,128,2018,3
17791,840,607,2019,1
17792,840,280,2019,1
17793,840,525,2019,1
17794,840,635,2019,1
17795,840,32,2018,1
17796,840,398,2018,1
17797,840,347,2018,1
17798,840,673,2018,1
17799,840,827,2018,1
17800,840,45,2018,1
17801,841,703,2023,4
17802,841,119,2023,4
17803,841,109,2022,4
17804,841,375,2022,4
17805,841,484,2018,3
17806,841,778,2018,3
17807,841,518,2018,3
17808,841,10,2018,3
17809,841,404,2018,3
17810,841,889,2018,3
17811,841,968,2021,2
17812,841,492,2021,2
17813,841,523,2021,2
17814,841,644,2021,2
17815,841,240,2021,2
17816,841,401,2020,1
17817,841,762,2019,1
17818,841,187,2019,1
17819,841,33,2019,1
17820,841,494,2019,1
17821,842,926,2015,4
17822,842,472,2015,4
17823,842,624,2015,4
17824,842,141,2023,4
17825,842,208,2023,4
17826,842,408,2018,3
17827,842,459,2018,3
17828,842,337,2018,3
17829,842,630,2018,3
17830,842,571,2018,3
17831,842,224,2021,2
17832,842,30,2021,2
17833,842,689,2020,1
17834,842,841,2019,1
17835,842,150,2019,1
17836,842,263,2019,1
17837,842,586,2019,1
17838,842,757,2019,1
17839,842,161,2019,1
17840,842,657,2019,1
17841,843,943,2023,4
17842,843,451,2018,3
17843,843,554,2018,3
17844,843,610,2018,3
17845,843,756,2018,3
17846,843,190,2018,3
17847,843,490,2018,3
17848,843,350,2018,3
17849,843,316,2018,3
17850,843,751,2018,3
17851,843,442,2019,1
17852,843,971,2019,1
17853,843,665,2019,1
17854,843,257,2019,1
17855,843,229,2019,1
17856,843,822,2018,1
17857,843,391,2018,1
17858,843,802,2018,1
17859,843,962,2018,1
17860,843,121,2018,1
17861,844,393,2015,4
17862,844,69,2021,3
17863,844,322,2021,3
17864,844,194,2021,3
17865,844,11,2018,3
17866,844,373,2018,3
17867,844,421,2018,3
17868,844,2,2018,3
17869,844,129,2018,3
17870,844,409,2018,3
17871,844,969,2021,2
17872,844,318,2021,2
17873,844,803,2019,1
17874,844,418,2019,1
17875,844,856,2019,1
17876,844,178,2019,1
17877,844,42,2019,1
17878,844,935,2019,1
17879,844,214,2018,1
17880,844,970,2018,1
17881,845,29,2022,4
17882,845,56,2021,3
17883,845,618,2021,3
17884,845,963,2018,3
17885,845,371,2018,3
17886,845,93,2018,3
17887,845,249,2018,3
17888,845,156,2018,3
17889,845,486,2018,3
17890,845,549,2018,3
17891,845,766,2019,1
17892,845,39,2019,1
17893,845,224,2019,1
17894,845,832,2019,1
17895,845,216,2019,1
17896,845,550,2018,1
17897,845,407,2018,1
17898,845,742,2018,1
17899,845,804,2018,1
17900,845,634,2018,1
17901,846,548,2018,3
17902,846,534,2018,3
17903,846,314,2018,3
17904,846,722,2018,3
17905,846,866,2018,3
17906,846,774,2018,3
17907,846,670,2018,3
17908,846,28,2018,3
17909,846,168,2018,3
17910,846,113,2018,3
17911,846,992,2021,2
17912,846,760,2021,2
17913,846,537,2021,2
17914,846,542,2021,2
17915,846,597,2019,1
17916,846,962,2019,1
17917,846,676,2019,1
17918,846,731,2019,1
17919,846,914,2019,1
17920,846,407,2019,1
17921,847,50,2023,4
17922,847,855,2023,4
17923,847,882,2023,4
17924,847,877,2022,4
17925,847,553,2021,3
17926,847,107,2018,3
17927,847,800,2018,3
17928,847,731,2018,3
17929,847,829,2018,3
17930,847,6,2018,3
17931,847,20,2021,2
17932,847,933,2019,1
17933,847,42,2019,1
17934,847,874,2019,1
17935,847,222,2018,1
17936,847,836,2018,1
17937,847,554,2018,1
17938,847,181,2018,1
17939,847,959,2018,1
17940,847,249,2018,1
17941,848,844,2023,4
17942,848,715,2022,4
17943,848,385,2022,4
17944,848,820,2018,3
17945,848,260,2018,3
17946,848,966,2018,3
17947,848,558,2018,3
17948,848,655,2018,3
17949,848,550,2018,3
17950,848,967,2018,3
17951,848,851,2019,1
17952,848,964,2019,1
17953,848,340,2019,1
17954,848,704,2019,1
17955,848,774,2019,1
17956,848,601,2019,1
17957,848,119,2018,1
17958,848,425,2018,1
17959,848,756,2018,1
17960,848,272,2018,1
17961,849,482,2015,4
17962,849,238,2015,4
17963,849,538,2015,4
17964,849,436,2023,4
17965,849,915,2023,4
17966,849,265,2022,4
17967,849,645,2022,4
17968,849,427,2018,3
17969,849,814,2018,3
17970,849,565,2018,3
17971,849,981,2019,1
17972,849,29,2019,1
17973,849,875,2019,1
17974,849,323,2019,1
17975,849,317,2018,1
17976,849,820,2018,1
17977,849,637,2018,1
17978,849,802,2018,1
17979,849,795,2018,1
17980,849,235,2018,1
17981,850,978,2015,4
17982,850,837,2023,4
17983,850,201,2021,3
17984,850,478,2021,3
17985,850,161,2018,3
17986,850,3,2018,3
17987,850,296,2018,3
17988,850,914,2018,3
17989,850,846,2018,3
17990,850,755,2018,3
17991,850,547,2021,2
17992,850,334,2021,2
17993,850,832,2021,2
17994,850,746,2020,1
17995,850,473,2020,1
17996,850,505,2018,1
17997,850,959,2018,1
17998,850,502,2018,1
17999,850,554,2018,1
18000,850,100,2018,1
18001,851,979,2015,4
18002,851,341,2023,4
18003,851,634,2021,3
18004,851,126,2018,3
18005,851,467,2018,3
18006,851,873,2018,3
18007,851,737,2018,3
18008,851,569,2018,3
18009,851,179,2018,3
18010,851,96,2018,3
18011,851,196,2019,1
18012,851,219,2019,1
18013,851,15,2018,1
18014,851,657,2018,1
18015,851,187,2018,1
18016,851,320,2018,1
18017,851,107,2018,1
18018,851,415,2018,1
18019,851,695,2018,1
18020,851,444,2018,1
18021,852,165,2023,4
18022,852,432,2023,4
18023,852,574,2022,4
18024,852,255,2018,3
18025,852,712,2018,3
18026,852,578,2018,3
18027,852,304,2018,3
18028,852,529,2018,3
18029,852,394,2018,3
18030,852,844,2018,3
18031,852,596,2021,2
18032,852,964,2021,2
18033,852,375,2021,2
18034,852,606,2021,2
18035,852,825,2021,2
18036,852,440,2020,1
18037,852,190,2019,1
18038,852,148,2019,1
18039,852,502,2019,1
18040,852,955,2019,1
18041,853,188,2021,3
18042,853,195,2018,3
18043,853,310,2018,3
18044,853,435,2018,3
18045,853,352,2018,3
18046,853,450,2018,3
18047,853,756,2018,3
18048,853,464,2018,3
18049,853,505,2018,3
18050,853,209,2018,3
18051,853,91,2019,1
18052,853,80,2019,1
